"","id","SR_Pcode","State_Region","Tsp_Pcode","Township","Type","Facility","Date","Admitted_Total"
"186","Q008014011","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) သရက်ကုန်း","04/07/20",10
"187","Q008014011","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) သရက်ကုန်း","04/05/20",10
"188","Q008014036","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အိုးဘိုကုန်း","04/12/20",0
"189","Q008014036","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အိုးဘိုကုန်း","04/10/20",2
"190","Q008014036","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အိုးဘိုကုန်း","04/06/20",5
"191","Q008014036","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အိုးဘိုကုန်း","04/07/20",5
"192","Q008014036","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အိုးဘိုကုန်း","04/05/20",5
"193","Q008014032","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အုန်းနှဲကျောတန်း (ရှေ့)","04/10/20",8
"194","Q008014032","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အုန်းနှဲကျောတန်း (ရှေ့)","04/07/20",9
"195","Q008014032","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အုန်းနှဲကျောတန်း (ရှေ့)","04/12/20",4
"196","Q008014032","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အုန်းနှဲကျောတန်း (ရှေ့)","04/06/20",9
"197","Q008014032","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) အုန်းနှဲကျောတန်း (ရှေ့)","04/05/20",9
"198","Q008014021","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) ဥယျာဉ်ကြီး","04/12/20",0
"199","Q008014021","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) ဥယျာဉ်ကြီး","04/06/20",5
"200","Q008014021","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) ဥယျာဉ်ကြီး","04/05/20",5
"201","Q008014021","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) ဥယျာဉ်ကြီး","04/07/20",5
"202","Q008014021","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက) ဥယျာဉ်ကြီး","04/10/20",5
"203","Q008014026","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လက်ပံဖြူ","04/06/20",1
"204","Q008014026","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လက်ပံဖြူ","04/12/20",0
"205","Q008014026","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လက်ပံဖြူ","04/05/20",1
"206","Q008014026","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လက်ပံဖြူ","04/10/20",0
"207","Q008014026","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လက်ပံဖြူ","04/07/20",1
"208","Q008014041","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လိန်ပင်ကွင်း","04/06/20",4
"209","Q008014041","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လိန်ပင်ကွင်း","04/10/20",4
"210","Q008014041","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လိန်ပင်ကွင်း","04/07/20",4
"211","Q008014041","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လိန်ပင်ကွင်း","04/12/20",4
"212","Q008014041","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အမက)လိန်ပင်ကွင်း","04/05/20",4
"213","Q008014018","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အလက) ရှမ်းကွင်း","04/05/20",2
"214","Q008014018","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အလက) ရှမ်းကွင်း","04/07/20",2
"215","Q008014018","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အလက) ရှမ်းကွင်း","04/06/20",2
"216","Q008014018","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အလက) ရှမ်းကွင်း","04/12/20",0
"217","Q008014018","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","(အလက) ရှမ်းကွင်း","04/10/20",2
"218","Q008014016","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","စမ်းအိုင် ငှက်ပျောတောခြံ","04/05/20",2
"219","Q008014016","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","စမ်းအိုင် ငှက်ပျောတောခြံ","04/10/20",0
"220","Q008014016","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","စမ်းအိုင် ငှက်ပျောတောခြံ","04/12/20",0
"221","Q008014016","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","စမ်းအိုင် ငှက်ပျောတောခြံ","04/06/20",2
"222","Q008014016","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","စမ်းအိုင် ငှက်ပျောတောခြံ","04/07/20",2
"223","Q008014035","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဖလံကုန်းဘုရားကြီး","04/12/20",1
"224","Q008014035","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဖလံကုန်းဘုရားကြီး","04/05/20",1
"225","Q008014035","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဖလံကုန်းဘုရားကြီး","04/06/20",1
"226","Q008014035","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဖလံကုန်းဘုရားကြီး","04/07/20",1
"227","Q008014035","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဖလံကုန်းဘုရားကြီး","04/10/20",1
"228","Q008014001","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဗောဓိရိပ်သာကျောင်းတိုက်","04/05/20",11
"229","Q008014001","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဗောဓိရိပ်သာကျောင်းတိုက်","04/07/20",11
"230","Q008014001","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဗောဓိရိပ်သာကျောင်းတိုက်","04/12/20",3
"231","Q008014001","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဗောဓိရိပ်သာကျောင်းတိုက်","04/06/20",11
"232","Q008014001","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ဗောဓိရိပ်သာကျောင်းတိုက်","04/10/20",9
"233","Q008014034","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မကျီးကုန်း ဘုန်းကြီးကျောင်း","04/05/20",1
"234","Q008014034","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မကျီးကုန်း ဘုန်းကြီးကျောင်း","04/10/20",1
"235","Q008014034","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မကျီးကုန်း ဘုန်းကြီးကျောင်း","04/07/20",1
"236","Q008014034","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မကျီးကုန်း ဘုန်းကြီးကျောင်း","04/12/20",0
"237","Q008014034","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မကျီးကုန်း ဘုန်းကြီးကျောင်း","04/06/20",1
"238","Q008014007","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကံကလေး","04/05/20",5
"239","Q008014007","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကံကလေး","04/07/20",5
"240","Q008014007","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကံကလေး","04/06/20",5
"241","Q008014007","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကံကလေး","04/12/20",1
"242","Q008014007","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကံကလေး","04/10/20",5
"243","Q008014005","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကွင်းချောင်း","04/05/20",5
"244","Q008014005","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကွင်းချောင်း","04/07/20",5
"245","Q008014005","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကွင်းချောင်း","04/12/20",2
"246","Q008014005","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကွင်းချောင်း","04/06/20",5
"247","Q008014005","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကွင်းချောင်း","04/10/20",5
"248","Q008014004","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကိုင်းယားရှည်","04/05/20",1
"249","Q008014004","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကိုင်းယားရှည်","04/07/20",1
"250","Q008014004","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကိုင်းယားရှည်","04/10/20",0
"251","Q008014004","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကိုင်းယားရှည်","04/12/20",0
"252","Q008014004","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ကိုင်းယားရှည်","04/06/20",1
"253","Q008014006","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ဘိုရုံစု","04/07/20",6
"254","Q008014006","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ဘိုရုံစု","04/12/20",0
"255","Q008014006","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ဘိုရုံစု","04/06/20",6
"256","Q008014006","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ဘိုရုံစု","04/10/20",1
"257","Q008014006","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန် ဘိုရုံစု","04/05/20",6
"258","Q008014003","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန်ကံဦး","04/12/20",0
"259","Q008014003","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန်ကံဦး","04/05/20",6
"260","Q008014003","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန်ကံဦး","04/07/20",6
"261","Q008014003","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန်ကံဦး","04/10/20",2
"262","Q008014003","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","မူလွန်ကံဦး","04/06/20",6
"263","Q008014022","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရန်ကြီးအောင် ဓမ္မာရုံ","04/12/20",0
"264","Q008014022","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရန်ကြီးအောင် ဓမ္မာရုံ","04/05/20",6
"265","Q008014022","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရန်ကြီးအောင် ဓမ္မာရုံ","04/06/20",6
"266","Q008014022","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရန်ကြီးအောင် ဓမ္မာရုံ","04/07/20",6
"267","Q008014022","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရန်ကြီးအောင် ဓမ္မာရုံ","04/10/20",4
"268","Q008014031","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရွာသစ််ရဲကင်း","04/07/20",14
"269","Q008014031","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရွာသစ််ရဲကင်း","04/06/20",14
"270","Q008014031","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရွာသစ််ရဲကင်း","04/05/20",14
"271","Q008014031","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရွာသစ််ရဲကင်း","04/12/20",8
"272","Q008014031","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","ရွာသစ််ရဲကင်း","04/10/20",10
"273","Q008014002","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ကြို့ပင်ကောက်)","04/05/20",20
"274","Q008014002","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ကြို့ပင်ကောက်)","04/07/20",20
"275","Q008014002","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ကြို့ပင်ကောက်)","04/12/20",25
"276","Q008014002","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ကြို့ပင်ကောက်)","04/10/20",25
"277","Q008014002","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ကြို့ပင်ကောက်)","04/06/20",20
"278","Q008014010","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကျွန်းကုန်းကြီး","04/12/20",1
"279","Q008014010","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကျွန်းကုန်းကြီး","04/07/20",2
"280","Q008014010","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကျွန်းကုန်းကြီး","04/05/20",2
"281","Q008014010","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကျွန်းကုန်းကြီး","04/10/20",1
"282","Q008014010","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကျွန်းကုန်းကြီး","04/06/20",2
"283","Q008014025","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကြခတ္တန်းကြီး","04/05/20",1
"284","Q008014025","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကြခတ္တန်းကြီး","04/10/20",1
"285","Q008014025","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကြခတ္တန်းကြီး","04/06/20",1
"286","Q008014025","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကြခတ္တန်းကြီး","04/12/20",0
"287","Q008014025","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ကြခတ္တန်းကြီး","04/07/20",1
"288","Q008014029","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ရှားပင်ထ","04/06/20",3
"289","Q008014029","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ရှားပင်ထ","04/07/20",3
"290","Q008014029","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ရှားပင်ထ","04/12/20",2
"291","Q008014029","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ရှားပင်ထ","04/10/20",2
"292","Q008014029","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ) ရှားပင်ထ","04/05/20",3
"293","Q008014027","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ)လှေတုန်း","04/06/20",2
"294","Q008014027","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ)လှေတုန်း","04/12/20",0
"295","Q008014027","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ)လှေတုန်း","04/10/20",2
"296","Q008014027","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ)လှေတုန်း","04/07/20",2
"297","Q008014027","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက (ခွဲ)လှေတုန်း","04/05/20",2
"298","Q008014014","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း","04/05/20",1
"299","Q008014014","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း","04/10/20",1
"300","Q008014014","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း","04/06/20",1
"301","Q008014014","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း","04/07/20",1
"302","Q008014014","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း","04/12/20",0
"303","Q008014020","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အုတ်တွင်းကုန်း ဘုန်းကြီးကျောင်း","04/05/20",1
"304","Q008014020","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အုတ်တွင်းကုန်း ဘုန်းကြီးကျောင်း","04/12/20",0
"305","Q008014020","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အုတ်တွင်းကုန်း ဘုန်းကြီးကျောင်း","04/07/20",1
"306","Q008014020","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အုတ်တွင်းကုန်း ဘုန်းကြီးကျောင်း","04/10/20",0
"307","Q008014020","MMR008","Bago (West)","MMR008014","Gyobingauk","ကွာရန်တင်းစခန်း","အုတ်တွင်းကုန်း ဘုန်းကြီးကျောင်း","04/06/20",1
"308","Q008101001","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ကရင်ချောင်းကျေးရွာအုပ်စု (ကျေးအင်း-ထုံးဘို အထက်တန်းကျောင်း)","03/30/20",10
"309","Q008101013","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","စပါးကြွယ်ကျေးရွာအုပ်စု (စပါးကြွယ် အ.လ.က ခွဲ)","03/30/20",1
"310","Q008101015","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဆင်ဆိပ်ကျေးရွာအုပ်စု (ကံလှကျေးရွာ ဘုရားစောင်းတန်း)","03/30/20",1
"311","Q008101014","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဆင်ဆိပ်ကျေးရွာအုပ်စု (ခပေါင်းတိန် စာသင်ကျောင်း)","03/30/20",1
"312","Q008101016","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဆင်ဆိပ်ကျေးရွာအုပ်စု (ပန်းပဲ စာသင်ကျောင်း)","03/30/20",2
"313","Q008101017","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဆူးတပ်ကျေးရွာအုပ်စု (ဆူးတပ်ဘုန်းကြီးကျောင်း)","03/30/20",1
"314","Q008101005","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဇီးကုန်းကျေးရွာအုပ်စု (ကမ္ဘားနီ မူလွန်ကျောင်းနှင့် တဲ)","03/30/20",5
"315","Q008101009","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဇီးဒိုင်းကျေးရွာအပ်စု (ဇောတိ မူလွန်ကျောင်း)","03/30/20",1
"316","Q008101008","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဒိုးအင်းကျေးရွာအုပ်စု","03/30/20",12
"317","Q008101018","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ပဒဲကျေးရွာအုပ်စု (ပဒဲ အ.ထ.က (ခွဲ) ကျောင်း)","03/30/20",4
"318","Q008101019","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဘိုကတော်ကျေးရွာအုပ်စု (ကင်းငယ်ရိပ်သာ)","03/30/20",3
"319","Q008101011","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","မြို့သစ် အ.ထ.က (ကေတုမတီ)","03/30/20",4
"320","Q008101020","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","မြောက်ရေကြည်ကျေးရွာအုပ်စု (မြောက်ရေကြည် မူလွန်ကျောင်း)","03/30/20",25
"321","Q008101007","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","မဟင်ကျေးရွာအုပ်စု (အိုင်သုံးဆင့် စာသင်ကျောင်း)","03/30/20",4
"322","Q008101012","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ရပ်ကွက် (၂) တောင်ပို့ကြီးဘုရား ဓမ္မာရုံကျောင်း","03/30/20",2
"323","Q008101006","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ရွှေလေးအင်းကျေးရွာအုပ်စု (ချောင်းကမ်း မူလွန်ကျောင်း)","03/30/20",5
"324","Q008101021","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ရှမ်းစုကြီးကျေးရွာအုပ်စု (ပွတ်စု မူလွန်ကျောင်း)","03/30/20",2
"325","Q008101022","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","ဝက်ခေါက်စိန်ကျေးရွာအုပ်စု (ဝက်ခေါက်စိန် အ.လ.က)","03/30/20",1
"326","Q008101003","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","သဖန်းပင်ကျေးရွာအုပ်စု","03/30/20",13
"327","Q008101004","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","သီတဂူ ဗုဒ္ဓတက္ကသိုလ်","03/30/20",2
"328","Q008101010","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","အ.ထ.က (၆)","03/30/20",2
"329","Q008101002","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","အနောက်ဆင်ကျေးရွာအုပ်စု (ဆင်ရွာ မူလွန်ကျောင်း)","03/30/20",6
"330","Q008101023","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","အရှေ့ဆင်ကျေးရွာအုပ်စု (ကျွန်းတောကုန်း မူလွန်ကျောင်း)","03/30/20",4
"331","Q007001002","MMR007","Bago (East)","MMR007001","Bago","ကွာရန်တင်းစခန်း","ပဲခူးတက္ကသိုလ်","04/02/20",105
"332","Q007001001","MMR007","Bago (East)","MMR007001","Bago","ကွာရန်တင်းစခန်း","ဘုရားကြီးမြို့၊ အမှတ် (၂)ရပ်ကွက် အထကအခြေခံပညာအထက်တန်းကျောင်း","04/02/20",33
"333","Q007001003","MMR007","Bago (East)","MMR007001","Bago","ကွာရန်တင်းစခန်း","အသောကဘုန်းကြီးကျောင်း","04/02/20",1
"334","Q007005001","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(၁) ပြွန်တန်ဆာ","04/02/20",4
"335","Q007005005","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)ငါးပြေမ","04/02/20",23
"336","Q007005004","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)ဘိုင်းဒါး","04/02/20",10
"337","Q007005003","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)ဝဲဝန်း","04/02/20",16
"338","Q007005007","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)အောင်းကြီး","04/02/20",21
"339","Q007005012","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက ကမွန်းကန်","04/02/20",2
"340","Q007005011","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက ကိုးတောင်","04/02/20",2
"341","Q007005013","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက မအူရိုး","04/02/20",20
"342","Q007005008","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက(လွန်)ရေတွင်းကုန်း","04/02/20",5
"343","Q007005009","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက စစ်ကုန်းချောင်းသစ်","04/02/20",12
"344","Q007005002","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ) ဝင်္ဂဘော်","04/02/20",13
"345","Q007005014","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ကတုတ်ကြောင်လျှာဖြား","04/02/20",58
"346","Q007005006","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ကဒါးသဲကျော","04/02/20",46
"347","Q007005015","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ဆင်ကူး","04/02/20",5
"348","Q007005016","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)နဘဲပင်","04/02/20",3
